"Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"2010","Carretera","25/04/2010","TV-3405","8,5","Amposta","Montsià","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","13,55","Matí","Sortida de la calcada sense especificar","dg"
"2010","Zona urbana","12/11/2010","SE","999999","Sant Boi de Llobregat","Baix Llobregat","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","19,38","Tarda","Atropellament","div"
"2010","Zona urbana","05/11/2010","SE","999999","Alcanar","Montsià","Tarragona","1","0","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols norma prioritat de pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners","1,2","Nit","Atropellament","div"
"2010","Zona urbana","26/03/2010","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","Si","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","18,1","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Carretera","14/01/2010","GI-634","1,1","Verges","Baix Empordà","Girona","0","1","9","10","2","0","0","0","0","0","2","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","7,27","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","15/01/2010","SE","999999","Gavà","Baix Llobregat","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","NA","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Si","No","No","Sense especificar","No","No","Si","Si","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Relliscós","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","13,15","Matí","Bolcada a la calcada","div"
"2010","Carretera","31/01/2010","BV-2415","0,8","Olèrdola","Alt Penedès","Barcelona","1","0","1","2","2","0","1","0","1","0","0","0","0","50","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Encalç","Encreuament o intersecció en X o +","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","10,05","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","08/11/2010","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","19,15","Tarda","Atropellament","dill-dij"
"2010","Carretera","29/05/2010","C-31","165,9","Sitges","Garraf","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","60","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","8,04","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2010","Zona urbana","13/08/2010","SE","999999","Figueres","Alt Empordà","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","9","Matí","Col.lisió de vehicles en marxa","div"
"2010","Carretera","08/05/2010","C-66","21,2","Flaçà","Gironès","Girona","0","2","0","2","4","0","0","0","0","4","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","NA","Pla","Calma, vent molt suau","CapDeSetmana","13,53","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","05/06/2010","SE","999999","Palafrugell","Baix Empordà","Girona","0","1","0","1","2","1","0","0","1","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Sense especificar","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","10,58","Matí","Atropellament","dis"
"2010","Carretera","27/07/2010","C-59","14,1","Caldes de Montbui","Vallès Oriental","Barcelona","0","1","0","1","2","0","1","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","16,5","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","16/03/2010","SE","999999","Cabrera de Mar","Maresme","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","Feiners","14,31","Tarda","Bolcada a la calcada","dill-dij"
"2010","Carretera","27/06/2010","C-17","85","Montesquiu","Osona","Barcelona","0","2","0","2","2","0","0","0","1","1","0","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","12,49","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","03/11/2010","SE","999999","Santa Perpètua de Mogoda","Vallès Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Giratòria","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","10,4","Matí","Atropellament","dill-dij"
"2010","Carretera","27/04/2010","C-55","19,1","Castellbell i el Vilar","Bages","Barcelona","1","1","0","2","4","0","0","0","0","3","1","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","15,44","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","29/05/2010","SE","999999","Mataró","Maresme","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","11,4","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2010","Zona urbana","02/06/2010","SE","999999","Lloret de Mar","Selva","Girona","1","0","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","12,3","Matí","Atropellament","dill-dij"
"2010","Zona urbana","25/01/2010","SE","999999","Sabadell","Vallès Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17,32","Tarda","Atropellament","dill-dij"
"2010","Carretera","15/04/2010","SE","999999","Lleida","Segrià","Lleida","0","1","0","1","1","0","0","1","0","0","0","0","0","60","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","18,3","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2010","Carretera","21/09/2010","C-243a","9,2","Vilafranca del Penedès","Alt Penedès","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Canvi rasant","Calma, vent molt suau","Feiners","10,57","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","25/05/2010","A-2","608,8","Cornellà de Llobregat","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","No n'hi ha","A nivell","Carril d'alentiment","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","18,25","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","02/03/2010","SE","999999","Cerdanyola del Vallès","Vallès Occidental","Barcelona","0","1","0","1","3","0","2","0","0","1","0","0","0","20","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Mullat","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","Feiners","10,35","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","25/01/2010","SE","999999","Montcada i Reixac","Vallès Occidental","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","12,2","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","11/06/2010","B-10","4,8","Sant Adrià de Besòs","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Ronda, cinturo o circumval.lacio","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","7,4","Matí","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","13/04/2010","SE","999999","Tarragona","Tarragonès","Tarragona","0","1","0","1","1","1","0","0","0","0","0","0","0","100","Si","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","12,5","Matí","Atropellament","dill-dij"
